pubchem_id,common_name,inchi,smile,sulfur,bitter,fruity,herbal,floral,green,woody,flavor_profile
13233,Trithioacetone,"InChI=1S/C9H18S3/c1-7(2)10-8(3,4)12-9(5,6)11-7/h1-6H3",CC1(SC(SC(S1)(C)C)(C)C)C,1,0,0,0,0,1,0,"['burnt', 'sulfurous', 'earthy', 'blackberry', 'green']"
13367,Allyl Mercaptan,"InChI=1S/C3H6S/c1-2-3-4/h2,4H,1,3H2",C=CCS,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'garlic', 'onion', 'alliaceous']"
13436,Diphenyl Disulfide,InChI=1S/C12H10S2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,C1=CC=C(C=C1)SSC2=CC=CC=C2,1,0,0,0,0,0,0,"['earthy', 'burnt', 'sulfurous']"
14493,"1,8-Octanedithiol","InChI=1S/C8H18S2/c9-7-5-3-1-2-4-6-8-10/h9-10H,1-8H2",C(CCCCS)CCCS,1,0,0,0,0,0,0,"['earthy', 'mushroom', 'sulfurous', 'meaty']"
15380,Bis(methylthio)methane,"InChI=1S/C3H8S2/c1-4-3-5-2/h3H2,1-2H3",CSCSC,1,0,0,0,0,1,0,"['sulfur', 'sulfurous', 'garlic', 'green', 'horseradish', 'mushroom', 'spicy', 'cheese']"
15422,1-Heptanethiol,"InChI=1S/C7H16S/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",CCCCCCCS,1,0,0,0,0,0,0,"['onion', 'sulfurous']"
15877,2-Methyl-1-butanethiol,"InChI=1S/C5H12S/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",CCC(C)CS,1,0,0,0,0,0,0,"['bloody', 'sulfurous', 'meaty']"
16592,Methyl propyl disulfide,"InChI=1S/C4H10S2/c1-3-4-6-5-2/h3-4H2,1-2H3",CCCSSC,1,0,0,0,0,0,0,"['mustard', 'onion', 'tomato', 'radish', 'sulfury']"
16867,2-Methyl-2-thiazoline,"InChI=1S/C4H7NS/c1-4-5-2-3-6-4/h2-3H2,1H3",CC1=NCCS1,1,0,0,0,0,0,0,"['musty', 'nutty', 'sulfurous', 'meaty']"
18064,2949-92-0,"InChI=1S/C2H6O2S2/c1-5-6(2,3)4/h1-2H3",CSS(=O)(=O)C,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'pungent']"
19310,Dimethyl trisulfide,InChI=1S/C2H6S3/c1-3-5-4-2/h1-2H3,CSSSC,1,0,0,0,0,0,0,"['sulfur', 'cabbage', 'sulfurous', 'onion', 'fish', 'savory', 'meaty', 'cooked']"
20499,Difurfuryl Disulfide,"InChI=1S/C10H10O2S2/c1-3-9(11-5-1)7-13-14-8-10-4-2-6-12-10/h1-6H,7-8H2",C1=COC(=C1)CSSCC2=CC=CO2,1,0,0,0,0,0,0,"['roasted', 'cabbage', 'onion', 'sulfury', 'coffee', 'chicken', 'meaty']"
21828,"2-Methyl-1,3-dithiolane","InChI=1S/C4H8S2/c1-4-5-2-3-6-4/h4H,2-3H2,1H3",CC1SCCS1,1,0,0,0,0,0,0,"['sulfur', 'sulfurous', 'smoky', 'vegetable', 'savory', 'alliaceous']"
22383,Dipropyl trisulfide,"InChI=1S/C6H14S3/c1-3-5-7-9-8-6-4-2/h3-6H2,1-2H3",CCCSSSCCC,1,0,0,0,0,1,0,"['sulfurous', 'garlic', 'onion', 'tropical', 'green']"
23110,"1,2-Bis(methylthio)ethane","InChI=1S/C4H10S2/c1-5-3-4-6-2/h3-4H2,1-2H3",CSCCSC,1,0,0,0,0,0,0,"['sulfurous', 'dairy']"
23642,2-Methoxybenzenethiol,"InChI=1S/C7H8OS/c1-8-6-4-2-3-5-7(6)9/h2-5,9H,1H3",COC1=CC=CC=C1S,1,0,0,0,0,0,0,"['spicy', 'sulfurous', 'powdery', 'smoked', 'sweet', 'sausage', 'meaty', 'phenolic']"
25519,Diammonium sulfide,InChI=1S/2H3N.S/h2*1H3;/q;;-2/p+2,[NH4+].[NH4+].[S-2],1,0,0,0,0,0,0,"['sulfurous', 'hard yolk', 'boiled egg']"
32033,"3,5-Dimethyl-1,2,4-Trithiolane","InChI=1S/C4H8S3/c1-3-5-4(2)7-6-3/h3-4H,1-2H3",CC1SC(SS1)C,1,0,0,0,0,0,0,"['beefy', 'sulfurous', 'meaty']"
34286,2-Methyl-3-furanthiol,"InChI=1S/C5H6OS/c1-4-5(7)2-3-6-4/h2-3,7H,1H3",CC1=C(C=CO1)S,1,0,0,0,0,0,0,"['coconut', 'meat', 'sulfury', 'fishy', 'metallic', 'meaty']"
35349,Ethyl Propyl Disulfide,"InChI=1S/C5H12S2/c1-3-5-7-6-4-2/h3-5H2,1-2H3",CCCSSCC,1,0,0,0,0,1,0,"['garlic', 'onion', 'sulfurous', 'green']"
38679,3-Mercapto-2-butanone,"InChI=1S/C4H8OS/c1-3(5)4(2)6/h4,6H,1-2H3",CC(C(=O)C)S,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'onion', 'gassy', 'meaty']"
41569,"2,5-Dimethylfuran-3-thiol","InChI=1S/C6H8OS/c1-4-3-6(8)5(2)7-4/h3,8H,1-2H3",CC1=CC(=C(O1)C)S,1,0,0,0,0,0,0,"['sulfurous', 'meat', 'lamb', 'meaty']"
47649,Methyl 2-methyl-3-furyl disulfide,"InChI=1S/C6H8OS2/c1-5-6(9-8-2)3-4-7-5/h3-4H,1-2H3",CC1=C(C=CO1)SSC,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'cooked meat', 'onion', 'pepper', 'vegetable', 'thiamin', 'peanut', 'beef', 'meaty']"
61045,"2,6-Dimethylthiophenol","InChI=1S/C8H10S/c1-6-4-3-5-7(2)8(6)9/h3-5,9H,1-2H3",CC1=C(C(=CC=C1)C)S,1,0,0,0,0,0,0,"['roasted', 'sulfurous', 'sulfury', 'metallic', 'meaty', 'phenolic']"
61171,S-Ethyl ethanethioate,"InChI=1S/C4H8OS/c1-3-6-4(2)5/h3H2,1-2H3",CCSC(=O)C,1,0,1,0,0,0,0,"['garlic', 'onion', 'sulfury', 'coffee', 'fruity', 'meaty']"
61261,2-(Methylthio)phenol,"InChI=1S/C7H8OS/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",CSC1=CC=CC=C1O,1,0,0,0,0,0,0,"['sulfurous', 'garlic', 'onion', 'egg', 'meaty']"
61295,S-Propyl thioacetate,"InChI=1S/C5H10OS/c1-3-4-7-5(2)6/h3-4H2,1-2H3",CCCSC(=O)C,1,0,0,0,0,1,0,"['garlic', 'onion', 'sulfurous', 'green']"
61592,Ethyl 3-(methylthio)propionate,"InChI=1S/C6H12O2S/c1-3-8-6(7)4-5-9-2/h3-5H2,1-2H3",CCOC(=O)CCSC,1,0,1,0,0,0,0,"['pineapple', 'tomato', 'sulfury', 'ripe', 'fruity', 'pulpy', 'metallic']"
61641,Methyl 3-(methylthio)propionate,"InChI=1S/C5H10O2S/c1-7-5(6)3-4-8-2/h3-4H2,1-2H3",COC(=O)CCSC,1,0,0,0,0,0,0,"['sulfurous', 'garlic', 'onion', 'vegetable', 'tomato', 'sweet']"
61657,2-Methyl-5-(methylthio)furan,"InChI=1S/C6H8OS/c1-5-3-4-6(7-5)8-2/h3-4H,1-2H3",CC1=CC=C(O1)SC,1,0,0,0,0,0,0,"['mustard', 'garlic', 'onion', 'sulfury', 'coffee', 'horseradish']"
61659,Difurfuryl sulfide,"InChI=1S/C10H10O2S/c1-3-9(11-5-1)7-13-8-10-4-2-6-12-10/h1-6H,7-8H2",C1=COC(=C1)CSCC2=CC=CO2,1,0,0,0,0,0,0,"['powerful', 'sulfury', 'earthy', 'coffee', 'mushroom', 'meaty']"
61660,S-Furfuryl thioacetate,"InChI=1S/C7H8O2S/c1-6(8)10-5-7-3-2-4-9-7/h2-4H,5H2,1H3",CC(=O)SCC1=CC=CO1,1,0,0,0,0,0,0,"['roast', 'burnt', 'roasted', 'sulfury', 'coffee', 'nutty']"
61663,13679-70-4,"InChI=1S/C6H6OS/c1-5-2-3-6(4-7)8-5/h2-4H,1H3",CC1=CC=C(S1)C=O,1,0,0,0,0,0,1,"['sulfur', 'acetophenone', 'sweet', 'woody', 'cherry', 'almond', 'furfural']"
61664,13679-85-1,"InChI=1S/C5H8OS/c1-4-5(6)2-3-7-4/h4H,2-3H2,1H3",CC1C(=O)CCS1,1,0,1,0,0,0,0,"['sulfur', 'cabbage', 'berry', 'must', 'onion', 'fruity', 'others']"
61829,"1,2-Butanedithiol","InChI=1S/C4H10S2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3",CCC(CS)S,1,0,0,0,0,0,0,"['sulfur', 'meat', 'roasted']"
61922,4-Methylthio-2-butanone,"InChI=1S/C5H10OS/c1-5(6)3-4-7-2/h3-4H2,1-2H3",CC(=O)CCSC,1,0,1,0,0,0,0,"['sulfurous', 'potato', 'vegetable', 'tomato', 'earthy', 'fruit', 'sweet']"
61936,4-Mercapto-2-butanone,"InChI=1S/C4H8OS/c1-4(5)2-3-6/h6H,2-3H2,1H3",CC(=O)CCS,1,0,0,0,0,0,0,"['onion', 'sulfurous']"
61945,Pyrazineethanethiol,"InChI=1S/C6H8N2S/c9-4-1-6-5-7-2-3-8-6/h2-3,5,9H,1,4H2",C1=CN=C(C=N1)CCS,1,0,0,0,0,0,0,"['cabbage', 'sulfurous', 'meaty']"
61976,5-Methoxy-2-methylthiazole,"InChI=1S/C5H7NOS/c1-4-6-3-5(7-2)8-4/h3H,1-2H3",CC1=NC=C(S1)OC,1,0,0,0,0,1,0,"['sulfurous', 'vegetable', 'cabbage', 'green']"
61982,p-Mentha-8-thiol-3-one,"InChI=1S/C10H18OS/c1-7-4-5-8(9(11)6-7)10(2,3)12/h7-8,12H,4-6H2,1-3H3",CC1CCC(C(=O)C1)C(C)(C)S,1,0,1,0,0,1,0,"['peach', 'berry', 'sulfury', 'buchu', 'fruity', 'tropical', 'minty', 'green']"
62013,3-(Methylthio)hexyl acetate,"InChI=1S/C9H18O2S/c1-4-5-9(12-3)6-7-11-8(2)10/h9H,4-7H2,1-3H3",CCCC(CCOC(=O)C)SC,1,0,0,0,0,1,0,"['vegetable', 'sulfury', 'tropical', 'spicy', 'green']"
62087,3-Mercapto-2-butanol,"InChI=1S/C4H10OS/c1-3(5)4(2)6/h3-6H,1-2H3",CC(C(C)S)O,1,0,0,0,0,0,0,['sulfurous']
62090,3-((2-Mercapto-1-methylpropyl)thio)-2-butanol,"InChI=1S/C8H18OS2/c1-5(9)7(3)11-8(4)6(2)10/h5-10H,1-4H3",CC(C(C)SC(C)C(C)S)O,1,0,0,0,0,0,0,"['burnt', 'sulfurous', 'roasted', 'fatty', 'meaty']"
62128,2-Methyl-3-tetrahydrofuranthiol,"InChI=1S/C5H10OS/c1-4-5(7)2-3-6-4/h4-5,7H,2-3H2,1H3",CC1C(CCO1)S,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'meat', 'chicken', 'beef']"
62131,Furfuryl methyl disulfide,"InChI=1S/C6H8OS2/c1-8-9-5-6-3-2-4-7-6/h2-4H,5H2,1H3",CSSCC1=CC=CO1,1,0,0,0,0,0,0,"['roasted', 'sulfury', 'fishy', 'coffee', 'meaty', 'alliaceous', 'smoke']"
62143,S-Furfuryl thiopropionate,"InChI=1S/C8H10O2S/c1-2-8(9)11-6-7-4-3-5-10-7/h3-5H,2,6H2,1H3",CCC(=O)SCC1=CC=CO1,1,0,0,0,0,0,0,"['sulfurous', 'garlic', 'onion', 'savory', 'coffee']"
62144,2-Furanmethanethiol formate,"InChI=1S/C6H6O2S/c7-5-9-4-6-2-1-3-8-6/h1-3,5H,4H2",C1=COC(=C1)CSC=O,1,0,0,0,0,0,0,"['butterscotch', 'sulfurous', 'tropica', 'coffee', 'horseradish', 'nutty']"
62237,3-Mercapto-2-pentanone,"InChI=1S/C5H10OS/c1-3-5(7)4(2)6/h5,7H,3H2,1-2H3",CCC(C(=O)C)S,1,0,0,0,0,0,0,"['sulfur', 'sulfurous', 'roasted', 'potato', 'onion', 'meat', 'horseradish', 'metallic']"
62326,2-Mercaptopropionic acid,"InChI=1S/C3H6O2S/c1-2(6)3(4)5/h2,6H,1H3,(H,4,5)",CC(C(=O)O)S,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'meaty']"
62351,3-(Methylthio)propyl isothiocyanate,"InChI=1S/C5H9NS2/c1-8-4-2-3-6-5-7/h2-4H2,1H3",CSCCCN=C=S,1,0,0,0,0,0,0,"['horseradish', 'earthy', 'vegetable', 'sulfurous']"
62424,2-Pentanethiol,"InChI=1S/C5H12S/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",CCCC(C)S,1,0,0,0,0,0,0,"['gassy', 'sulfury']"
62444,S-Methyl thiobutyrate,"InChI=1S/C5H10OS/c1-3-4-5(6)7-2/h3-4H2,1-2H3",CCCC(=O)SC,1,0,0,0,0,0,0,"['cabbage', 'putrid', 'garlic', 'sulfury', 'animal', 'cheese']"
65413,3-(Methylthio)-1-hexanol,"InChI=1S/C7H16OS/c1-3-4-7(9-2)5-6-8/h7-8H,3-6H2,1-2H3",CCCC(CCO)SC,1,0,0,0,0,1,0,"['leafy', 'sulfurous', 'pepper', 'vegetable', 'melon', 'metallic', 'green']"
65425,Methyl 4-(methylthio)butyrate,"InChI=1S/C6H12O2S/c1-8-6(7)4-3-5-9-2/h3-5H2,1-2H3",COC(=O)CCCSC,1,0,1,0,0,0,0,"['cabbage', 'pineapple', 'sulfury', 'fruity', 'cheese']"
73750,S-Methyl thioacetate,InChI=1S/C3H6OS/c1-3(4)5-2/h1-2H3,CC(=O)SC,1,0,0,0,0,0,0,"['sulfurous', 'cabbage', 'vegetable', 'egg', 'dairy', 'cheese']"
77151,Ethyl trisulfide,"InChI=1S/C4H10S3/c1-3-5-7-6-4-2/h3-4H2,1-2H3",CCSSSCC,1,0,0,0,0,0,0,"['garlic', 'onion', 'sulfurous']"
77932,Diisopropyl disulfide,"InChI=1S/C6H14S2/c1-5(2)7-8-6(3)4/h5-6H,1-4H3",CC(C)SSC(C)C,1,0,0,0,0,0,0,"['cabbage', 'sulfurous', 'onion', 'alliaceous', 'meaty']"
78925,2-(Methylthio)ethanol,"InChI=1S/C3H8OS/c1-5-3-2-4/h4H,2-3H2,1H3",CSCCO,1,0,0,0,0,0,0,"['sulfurous', 'meaty']"
79828,"Tetrasulfide, dimethyl",InChI=1S/C2H6S4/c1-3-5-6-4-2/h1-2H3,CSSSSC,1,0,0,0,0,0,0,"['sulfur', 'garlic', 'cabbage', 'meaty']"
80024,S-Methyl benzenecarbothioate,"InChI=1S/C8H8OS/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",CSC(=O)C1=CC=CC=C1,1,0,0,0,0,0,0,"['cabbage', 'sulfurous', 'garlic', 'potato', 'vegetable']"
80046,Diisopropyl trisulfide,"InChI=1S/C6H14S3/c1-5(2)7-9-8-6(3)4/h5-6H,1-4H3",CC(C)SSSC(C)C,1,0,0,0,0,0,0,"['garlic', 'sulfury']"
80408,2-Thiophenemethanethiol,"InChI=1S/C5H6S2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",C1=CSC(=C1)CS,1,0,0,0,0,0,0,"['sulfur', 'roast', 'coffee', 'fishy']"
85520,Methionyl butyrate,"InChI=1S/C8H16O2S/c1-3-5-8(9)10-6-4-7-11-2/h3-7H2,1-2H3",CCCC(=O)OCCCSC,1,0,0,0,0,0,0,"['cabbage', 'sulfurous']"
88290,19872-52-7,"InChI=1S/C6H12OS/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",CC(=O)CC(C)(C)S,1,0,0,0,0,0,0,"['box tree', 'sulfurous', 'blackcurrant', 'cat-urine', 'meaty']"
90246,S-Methyl 3-methylbutanethioate,"InChI=1S/C6H12OS/c1-5(2)4-6(7)8-3/h5H,4H2,1-3H3",CC(C)CC(=O)SC,1,0,0,0,0,0,0,"['fermented', 'tomato', 'sulfury', 'sharp', 'ripe', 'acrid', 'mushroom', 'cheese']"
90972,Ethyl 2-(methyldithio)propionate,"InChI=1S/C6H12O2S2/c1-4-8-6(7)5(2)10-9-3/h5H,4H2,1-3H3",CCOC(=O)C(C)SSC,1,0,1,0,0,0,0,"['fruity', 'sulfury']"
90984,2-Pinanethiol,"InChI=1S/C10H18S/c1-9(2)7-4-5-10(3,11)8(9)6-7/h7-8,11H,4-6H2,1-3H3",CC1(C2CCC(C1C2)(C)S)C,1,0,0,0,0,0,0,"['sulfurous', 'grapefruit']"
93236,"2,3,5-Trithiahexane","InChI=1S/C3H8S3/c1-4-3-6-5-2/h3H2,1-2H3",CSCSSC,1,0,0,0,0,0,0,"['strong', 'onion', 'sulfurous']"
98330,"1,4-Dithiane-2,5-diol","InChI=1S/C4H8O2S2/c5-3-1-7-4(6)2-8-3/h3-6H,1-2H2",C1C(SCC(S1)O)O,1,0,0,0,0,0,0,"['sulfurous', 'toasted', 'egg', 'bread', 'sulfury', 'tomato', 'broth', 'meaty']"
108765,2-Methylfuran-3-thiol acetate,"InChI=1S/C7H8O2S/c1-5-7(3-4-9-5)10-6(2)8/h3-4H,1-2H3",CC1=C(C=CO1)SC(=O)C,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'meat', 'egg', 'roasted meat']"
109332,"2,8-Epithio-p-menthane","InChI=1S/C10H18S/c1-7-4-5-8-6-9(7)11-10(8,2)3/h7-9H,4-6H2,1-3H3",CC1CCC2CC1SC2(C)C,1,0,0,0,0,0,0,"['grapefruit peel', 'soupy', 'sulfury', 'fresh', 'fir needle', 'tropical', 'minty', 'seedy']"
122370,Methylsulfanylmethanethiol,"InChI=1S/C2H6S2/c1-4-2-3/h3H,2H2,1H3",CSCS,1,0,0,0,0,0,0,"['sulfurous', 'pungent']"
123388,Ethyl methyl disulfide,"InChI=1S/C3H8S2/c1-3-5-4-2/h3H2,1-2H3",CCSSC,1,0,0,0,0,0,0,"['truffle', 'sulfurous']"
146586,Prenylthiol,"InChI=1S/C5H10S/c1-5(2)3-4-6/h3,6H,4H2,1-2H3",CC(=CCS)C,1,0,0,0,0,0,0,"['sulfurous', 'leek', 'onion', 'amine', 'smoke']"
248488,"1,9-Nonanedithiol","InChI=1S/C9H20S2/c10-8-6-4-2-1-3-5-7-9-11/h10-11H,1-9H2",C(CCCCS)CCCCS,1,0,0,0,0,0,0,"['sulfur', 'savory', 'meaty']"
256071,2-Pyridinemethanethiol,"InChI=1S/C6H7NS/c8-5-6-3-1-2-4-7-6/h1-4,8H,5H2",C1=CC=NC(=C1)CS,1,0,0,0,0,0,0,"['beef', 'sulfurous', 'roasted', 'meaty']"
399848,"2,4,6-Trithiaheptane","InChI=1S/C4H10S3/c1-5-3-7-4-6-2/h3-4H2,1-2H3",CSCSCSC,1,0,0,0,0,0,0,"['sulfurous', 'roasted', 'cooked']"
518937,Furfuryl methyl sulfide,"InChI=1S/C6H8OS/c1-8-5-6-3-2-4-7-6/h2-4H,5H2,1H3",CSCC1=CC=CO1,1,0,0,0,0,0,0,"['garlic', 'onion', 'vegetable', 'sulfury', 'horseradish', 'pungent']"
519793,4-(Methylthio)butanol,"InChI=1S/C5H12OS/c1-7-5-3-2-4-6/h6H,2-5H2,1H3",CSCCCCO,1,0,0,0,0,1,0,"['cabbage', 'garlic', 'potato', 'vegetable', 'sulfury', 'green']"
519907,2-(Methylthio)pyrazine,"InChI=1S/C5H6N2S/c1-8-5-4-6-2-3-7-5/h2-4H,1H3",CSC1=NC=CN=C1,1,0,0,0,0,0,0,"['sulfurous', 'ether', 'nutty', 'corn', 'chip']"
520108,2-Acetylthiazole,"InChI=1S/C5H5NOS/c1-4(7)5-6-2-3-8-5/h2-3H,1H3",CC(=O)C1=NC=CS1,1,0,0,0,0,0,0,"['sulfur', 'roast', 'chocolate', 'hazelnut', 'nut', 'nutty', 'popcorn', 'roasted peanuts']"
520119,"1,3-Butanedithiol","InChI=1S/C4H10S2/c1-4(6)2-3-5/h4-6H,2-3H2,1H3",CC(CCS)S,1,0,0,0,0,0,0,"['spicy', 'sulfurous', 'garlic', 'onion', 'sulfury', 'meaty']"
520888,"5-Acetyl-2,4-dimethylthiazole",InChI=1S/C7H9NOS/c1-4-7(5(2)9)10-6(3)8-4/h1-3H3,CC1=C(SC(=N1)C)C(=O)C,1,0,0,0,0,0,0,"['nutty', 'sulfurous', 'boiled meat', 'meaty']"
