pubchem_id,common_name,inchi,smile,sulfur,bitter,fruity,herbal,floral,green,woody,flavor_profile
6877,Ethyl 2-aminobenzoate,"InChI=1S/C9H11NO2/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6H,2,10H2,1H3",CCOC(=O)C1=CC=CC=C1N,0,0,0,0,1,0,0,"['grape', 'floral', 'wintergreen', 'sweet', 'blossom', 'orange blossom']"
6985,"2',4'-Dimethylacetophenone","InChI=1S/C10H12O/c1-7-4-5-10(9(3)11)8(2)6-7/h4-6H,1-3H3",CC1=CC(=C(C=C1)C(=O)C)C,0,0,0,0,1,0,1,"['floral', 'woody', 'sweet', 'minty', 'mimosa']"
7119,2-Methoxynaphthalene,"InChI=1S/C11H10O/c1-12-11-7-6-9-4-2-3-5-10(9)8-11/h2-8H,1H3",COC1=CC2=CC=CC=C2C=C1,0,0,0,0,1,0,0,"['orange', 'neroli', 'floral', 'sweet', 'naphthyl', 'blossom', 'acacia']"
7129,2-Ethoxynaphthalene,"InChI=1S/C12H12O/c1-2-13-12-8-7-10-5-3-4-6-11(10)9-12/h3-9H,2H2,1H3",CCOC1=CC2=CC=CC=C2C=C1,0,0,0,0,1,0,0,"['orange', 'powdery', 'naphtha', 'grape', 'floral', 'blossom']"
7136,Acetyleugenol,"InChI=1S/C12H14O3/c1-4-5-10-6-7-11(15-9(2)13)12(8-10)14-3/h4,6-8H,1,5H2,2-3H3",CC(=O)OC1=C(C=C(C=C1)CC=C)OC,0,0,0,0,1,0,1,"['carnation', 'spice', 'clove', 'malt', 'fresh', 'floral', 'woody', 'sweet']"
7146,2-Phenylpropanal,"InChI=1S/C9H10O/c1-8(7-10)9-5-3-2-4-6-9/h2-8H,1H3",CC(C=O)C1=CC=CC=C1,0,0,0,0,1,1,0,"['lilac', 'sharp', 'fresh', 'floral', 'leaf', 'hyacinth', 'green']"
7147,1-Phenyl-1-propanol,"InChI=1S/C9H12O/c1-2-9(10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",CCC(C1=CC=CC=C1)O,0,0,0,0,1,0,0,"['floral', 'sweet', 'balsam']"
7150,Methyl Benzoate,"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",COC(=O)C1=CC=CC=C1,0,0,0,0,1,0,0,"['prune', 'cananga', 'floral', 'wintergreen', 'lettuce', 'sweet', 'almond', 'herb', 'phenolic']"
7194,Phenethyl benzoate,"InChI=1S/C15H14O2/c16-15(14-9-5-2-6-10-14)17-12-11-13-7-3-1-4-8-13/h1-10H,11-12H2",C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,0,0,0,0,1,0,0,"['soft', 'rose', 'floral', 'honey', 'balsam']"
7501,Styrene,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",C=CC1=CC=CC=C1,0,0,0,0,1,0,0,"['balsamic', 'gasoline', 'floral', 'sweet', 'balsam', 'plastic']"
7559,Methyl Phenylacetate,"InChI=1S/C9H10O2/c1-11-9(10)7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",COC(=O)CC1=CC=CC=C1,0,0,0,0,1,0,0,"['spice', 'waxy', 'floral', 'sweet', 'honey', 'almond']"
7601,Phenethyl phenylacetate,"InChI=1S/C16H16O2/c17-16(13-15-9-5-2-6-10-15)18-12-11-14-7-3-1-4-8-14/h1-10H,11-13H2",C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,0,0,0,0,1,0,0,"['rose', 'floral', 'sweet', 'honey', 'balsam', 'hyacinth']"
7643,Methyl 3-phenylpropionate,"InChI=1S/C10H12O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",COC(=O)CCC1=CC=CC=C1,0,0,1,0,1,0,0,"['wine', 'floral', 'fruity', 'honey', 'balsam']"
7654,Phenethyl acetate,"InChI=1S/C10H12O2/c1-9(11)12-8-7-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3",CC(=O)OCCC1=CC=CC=C1,0,0,1,0,1,0,0,"['tobacco', 'rose', 'floral', 'sweet', 'honey', 'fruity', 'tropical']"
7658,Phenethyl butyrate,"InChI=1S/C12H16O2/c1-2-6-12(13)14-10-9-11-7-4-3-5-8-11/h3-5,7-8H,2,6,9-10H2,1H3",CCCC(=O)OCCC1=CC=CC=C1,0,0,0,0,1,0,0,"['yeast', 'strawberry', 'floral', 'musty', 'sweet']"
7685,p-Tolyl isobutyrate,"InChI=1S/C11H14O2/c1-8(2)11(12)13-10-6-4-9(3)5-7-10/h4-8H,1-3H3",CC1=CC=C(C=C1)OC(=O)C(C)C,0,0,1,0,1,1,0,"['animal', 'narcissus', 'floral', 'lily', 'fruity', 'green']"
7708,Benzyl formate,"InChI=1S/C8H8O2/c9-7-10-6-8-4-2-1-3-5-8/h1-5,7H,6H2",C1=CC=C(C=C1)COC=O,0,0,1,0,1,0,0,"['pineapple', 'apricot', 'floral', 'fruity', 'cranberry', 'almond', 'black tea', 'spicy']"
7720,2-Ethylhexan-1-ol,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3",CCCCC(CC)CO,0,0,0,0,1,1,0,"['citrus', 'rose', 'fresh', 'floral', 'oily', 'sweet', 'green']"
7733,Isobutyl furfurylacetate,"InChI=1S/C11H16O3/c1-9(2)8-14-11(12)6-5-10-4-3-7-13-10/h3-4,7,9H,5-6,8H2,1-2H3",CC(C)COC(=O)CCC1=CC=CO1,0,0,1,0,1,0,1,"['pineapple', 'floral', 'woody', 'sweet', 'fruity']"
7738,4-Methoxybenzyl Alcohol,"InChI=1S/C8H10O2/c1-10-8-4-2-7(6-9)3-5-8/h2-5,9H,6H2,1H3",COC1=CC=C(C=C1)CO,0,0,0,0,1,0,0,"['caramel', 'chocolate', 'powdery', 'vanilla', 'rose', 'lilac', 'floral', 'sweet', 'honey', 'hawthorn', 'hyacinth', 'flower']"
7793,(-)-Citronellol,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1",CC(CCC=C(C)C)CCO,0,0,0,0,1,0,0,"['oil', 'powdery', 'rose', 'waxy', 'floral', 'geranium']"
7794,Citronellal,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,8,10H,4,6-7H2,1-3H3",CC(CCC=C(C)C)CC=O,0,0,0,1,1,0,0,"['lemon', 'citrus', 'rose', 'fat', 'herbal', 'waxy', 'floral', 'sweet', 'aldehydic', 'cherry', 'dry']"
7800,Ethyl dodecanoate,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3",CCCCCCCCCCCC(=O)OCC,0,0,0,0,1,0,0,"['waxy', 'floral', 'sweet', 'clean', 'leaf', 'soapy']"
7820,Dimethyl Succinate,"InChI=1S/C6H10O4/c1-9-5(7)3-4-6(8)10-2/h3-4H2,1-2H3",COC(=O)CCC(=O)OC,0,0,1,0,1,1,0,"['floral', 'sweet', 'fruity', 'green']"
7826,Methyl Heptanoate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-8(9)10-2/h3-7H2,1-2H3",CCCCCCC(=O)OC,0,0,1,0,1,1,0,"['berry', 'waxy', 'floral', 'fruit', 'sweet', 'orris', 'green']"
7888,Hydroxycitronellal,"InChI=1S/C10H20O2/c1-9(6-8-11)5-4-7-10(2,3)12/h8-9,12H,4-7H2,1-3H3",CC(CCCC(C)(C)O)CC=O,0,0,0,0,1,1,0,"['waxy', 'floral', 'lily', 'sweet', 'tropical', 'melon', 'green']"
8050,Methyl Decanoate,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-11(12)13-2/h3-10H2,1-2H3",CCCCCCCCCC(=O)OC,0,0,1,0,1,0,0,"['oily', 'floral', 'wine', 'fruity']"
8137,Methyl 2-nonynoate,"InChI=1S/C10H16O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-7H2,1-2H3",CCCCCCC#CC(=O)OC,0,0,0,0,1,1,0,"['floral', 'cucumber', 'melon', 'leaf', 'violet', 'green']"
8138,Methyl 10-Undecenoate,"InChI=1S/C12H22O2/c1-3-4-5-6-7-8-9-10-11-12(13)14-2/h3H,1,4-11H2,2H3",COC(=O)CCCCCCCCC=C,0,0,0,0,1,0,0,"['citrus', 'rose', 'waxy', 'fatty', 'earthy', 'fungal', 'floral', 'soapy']"
8163,2-Undecanone,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3",CCCCCCCCCC(=O)C,0,0,1,0,1,1,0,"['orange', 'waxy', 'fresh', 'fatty', 'floral', 'iris', 'creamy', 'fruity', 'orris', 'green']"
8169,Heptyl formate,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-10-8-9/h8H,2-7H2,1H3",CCCCCCCOC=O,0,0,0,1,1,1,0,"['apple', 'herbal', 'waxy', 'floral', 'cucumber', 'plum', 'green']"
8174,1-Decanol,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",CCCCCCCCCCO,0,0,0,0,1,0,0,"['orange', 'rose', 'fat', 'waxy', 'fatty', 'floral', 'sweet', 'clean', 'watery']"
8175,Decanal,"InChI=1S/C10H20O/c1-2-3-4-5-6-7-8-9-10-11/h10H,2-9H2,1H3",CCCCCCCCCC=O,0,0,0,0,1,0,0,"['citrus', 'soap', 'orange peel', 'tallow', 'waxy', 'floral', 'sweet', 'aldehydic']"
8184,1-Undecanol,"InChI=1S/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3",CCCCCCCCCCCO,0,0,0,0,1,0,0,"['citrus', 'clean clothes', 'rose', 'waxy', 'fresh', 'mandarin', 'floral', 'soapy']"
8185,10-Undecen-1-Ol,"InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h2,12H,1,3-11H2",C=CCCCCCCCCCO,0,0,0,0,1,0,0,"['citrus', 'ozone', 'waxy', 'fresh', 'floral', 'clean']"
8186,Undecanal,"InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h11H,2-10H2,1H3",CCCCCCCCCCC=O,0,0,0,0,1,1,0,"['oil', 'laundry', 'citrus', 'waxy', 'fresh', 'floral', 'fatty', 'sweet', 'pungent', 'aldehydic', 'soapy', 'green']"
8194,Dodecanal,"InChI=1S/C12H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h12H,2-11H2,1H3",CCCCCCCCCCCC=O,0,0,0,0,1,1,0,"['citrus', 'fat', 'waxy', 'floral', 'lily', 'aldehydic', 'soapy', 'green']"
8365,Ethyl salicylate,"InChI=1S/C9H10O3/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6,10H,2H2,1H3",CCOC(=O)C1=CC=CC=C1O,0,0,0,0,1,0,0,"['mint', 'floral', 'wintergreen', 'sweet', 'balsam', 'minty', 'spicy']"
8432,1-Phenylethyl propionate,"InChI=1S/C11H14O2/c1-3-11(12)13-9(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3",CCC(=O)OC(C)C1=CC=CC=C1,0,0,0,0,1,1,0,"['gardenia', 'rose', 'fresh', 'floral', 'sweet', 'weedy', 'green']"
8469,Ethyl 3-phenylglycidate,"InChI=1S/C11H12O3/c1-2-13-11(12)10-9(14-10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",CCOC(=O)C1C(O1)C2=CC=CC=C2,0,0,0,0,1,0,0,"['caramel', 'berry', 'strawberry', 'floral', 'sweet', 'tropical']"
8615,Phenethyl Anthranilate,"InChI=1S/C15H15NO2/c16-14-9-5-4-8-13(14)15(17)18-11-10-12-6-2-1-3-7-12/h1-9H,10-11,16H2",C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,0,0,0,0,1,0,0,"['orange', 'rose', 'grape', 'floral', 'iris', 'sweet', 'honey']"
8835,Citronellyl butyrate,"InChI=1S/C14H26O2/c1-5-7-14(15)16-11-10-13(4)9-6-8-12(2)3/h8,13H,5-7,9-11H2,1-4H3",CCCC(=O)OCCC(C)CCC=C(C)C,0,0,1,0,1,1,0,"['rose', 'waxy', 'floral', 'fruit', 'sweet', 'fruity', 'tropical', 'geranium', 'green']"
9017,Citronellyl acetate,"InChI=1S/C12H22O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,11H,5,7-9H2,1-4H3",CC(CCC=C(C)C)CCOC(=O)C,0,0,1,0,1,1,1,"['lemon', 'citrus', 'rose', 'floral', 'fruit', 'woody', 'fruity', 'tropical', 'dust', 'green']"
9024,Dimethylbenzylcarbinyl acetate,"InChI=1S/C12H16O2/c1-10(13)14-12(2,3)9-11-7-5-4-6-8-11/h4-8H,9H2,1-3H3",CC(=O)OC(C)(C)CC1=CC=CC=C1,0,0,1,0,1,1,0,"['berry', 'powdery', 'rose', 'jasmin', 'floral', 'sweet', 'fruity', 'pear', 'green']"
10393,2-(4-Hydroxyphenyl)ethanol,"InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2",C1=CC(=CC=C1CCO)O,0,0,1,0,1,0,0,"['floral', 'sweet', 'fruity', 'mild']"
10402,Citronellic acid,"InChI=1S/C10H18O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,9H,4,6-7H2,1-3H3,(H,11,12)",CC(CCC=C(C)C)CC(=O)O,0,0,0,0,1,1,0,"['smoky', 'fatty', 'floral', 'grassy', 'green']"
10586,Bisabolol,"InChI=1S/C15H26O/c1-12(2)6-5-11-15(4,16)14-9-7-13(3)8-10-14/h6-7,14,16H,5,8-11H2,1-4H3",CC1=CCC(CC1)C(C)(CCC=C(C)C)O,0,0,0,0,1,0,0,"['peppery', 'spice', 'mild', 'floral', 'flower']"
10778,o-Tolyl acetate,"InChI=1S/C9H10O2/c1-7-5-3-4-6-9(7)11-8(2)10/h3-6H,1-2H3",CC1=CC=CC=C1OC(=O)C,0,0,1,0,1,0,0,"['floral', 'fruit', 'sweet', 'medicinal']"
10817,1-(4-Methylphenyl)ethanol,"InChI=1S/C9H12O/c1-7-3-5-9(6-4-7)8(2)10/h3-6,8,10H,1-2H3",CC1=CC=C(C=C1)C(C)O,0,0,0,0,1,0,0,"['powdery', 'floral', 'sweet', 'hawthorn', 'nutty']"
10823,3-Ethylpyridine,"InChI=1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3",CCC1=CN=CC=C1,0,0,1,0,1,1,1,"['caramel', 'citrus', 'tobacco', 'wine_like', 'smoky', 'vegetable', 'leather', 'oakmoss', 'fatty', 'floral', 'musty', 'woody', 'earthy', 'fruity', 'peanut', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
10869,Benzyl Methyl Ether,"InChI=1S/C8H10O/c1-9-7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",COCC1=CC=CC=C1,0,0,1,0,1,1,0,"['ethereal', 'floral', 'metal', 'fruity', 'hyacinth', 'ylang', 'green']"
10883,Ethyl Levulinate,"InChI=1S/C7H12O3/c1-3-10-7(9)5-4-6(2)8/h3-5H2,1-2H3",CCOC(=O)CCC(=O)C,0,0,1,0,1,1,0,"['berry', 'pineapple', 'floral', 'sweet', 'fruity', 'rhubarb', 'green']"
10975,Myrcenol,"InChI=1S/C10H18O/c1-5-9(2)7-6-8-10(3,4)11/h5,11H,1-2,6-8H2,3-4H3",CC(C)(CCCC(=C)C=C)O,0,0,0,0,1,0,0,"['floral', 'citrus', 'lavender', 'fresh']"
11039,Methyl Isobutyrate,"InChI=1S/C5H10O2/c1-4(2)5(6)7-3/h4H,1-3H3",CC(C)C(=O)OC,0,0,1,0,1,0,0,"['apple', 'pineapple', 'floral', 'fruity', 'flower']"
11406,Allyl benzoate,"InChI=1S/C10H10O2/c1-2-8-12-10(11)9-6-4-3-5-7-9/h2-7H,1,8H2",C=CCOC(=O)C1=CC=CC=C1,0,0,0,0,1,0,0,"['floral', 'sweet', 'cherry', 'berry']"
11505,4-Methylbenzyl alcohol,"InChI=1S/C8H10O/c1-7-2-4-8(6-9)5-3-7/h2-5,9H,6H2,1H3",CC1=CC=C(C=C1)CO,0,0,0,0,1,0,0,"['floral', 'mild']"
12566,4-Methylbiphenyl,"InChI=1S/C13H12/c1-11-7-9-13(10-8-11)12-5-3-2-4-6-12/h2-10H,1H3",CC1=CC=C(C=C1)C2=CC=CC=C2,0,0,0,0,1,0,0,"['mint', 'fennel', 'waxy', 'floral', 'wintergreen', 'anise', 'spicy']"
12741,2-Decanone,"InChI=1S/C10H20O/c1-3-4-5-6-7-8-9-10(2)11/h3-9H2,1-2H3",CCCCCCCCC(=O)C,0,0,0,0,1,0,0,"['floral', 'orange', 'peach', 'fatty']"
13576,3-Decanone,"InChI=1S/C10H20O/c1-3-5-6-7-8-9-10(11)4-2/h3-9H2,1-2H3",CCCCCCCC(=O)CC,0,0,1,0,1,1,0,"['citrus', 'orange', 'waxy', 'floral', 'fruity', 'green']"
13654,Isopropyl Benzoate,"InChI=1S/C10H12O2/c1-8(2)12-10(11)9-6-4-3-5-7-9/h3-8H,1-2H3",CC(C)OC(=O)C1=CC=CC=C1,0,0,1,0,1,0,0,"['balsamic', 'floral', 'fruit', 'sweet', 'fruity']"
14235,Myrcenyl acetate,"InChI=1S/C12H20O2/c1-6-10(2)8-7-9-12(4,5)14-11(3)13/h6H,1-2,7-9H2,3-5H3",CC(=O)OC(C)(C)CCCC(=C)C=C,0,0,0,0,1,0,1,"['citrus', 'floral', 'woody', 'nutmeg', 'bergamot', 'lavender']"
14328,"3',4'-Dimethoxyacetophenone","InChI=1S/C10H12O3/c1-7(11)8-4-5-9(12-2)10(6-8)13-3/h4-6H,1-3H3",CC(=O)C1=CC(=C(C=C1)OC)OC,0,0,0,0,1,0,1,"['floral', 'sweet', 'woody']"
14529,2-(4-methylphenyl)propan-2-ol,"InChI=1S/C10H14O/c1-8-4-6-9(7-5-8)10(2,3)11/h4-7,11H,1-3H3",CC1=CC=C(C=C1)C(C)(C)O,0,0,1,0,1,0,0,"['citrus', 'coumarin', 'must', 'floral', 'sweet', 'fruity', 'cherry', 'camphor']"
15068,1450-72-2,"InChI=1S/C9H10O2/c1-6-3-4-9(11)8(5-6)7(2)10/h3-5,11H,1-2H3",CC1=CC(=C(C=C1)O)C(=O)C,0,0,0,1,1,0,0,"['floral', 'heavy', 'sweet', 'herbal']"
15172,4-Phenyl-3-buten-2-ol,"InChI=1S/C10H12O/c1-9(11)7-8-10-5-3-2-4-6-10/h2-9,11H,1H3",CC(C=CC1=CC=CC=C1)O,0,0,1,0,1,0,0,"['floral', 'sweet', 'fruity', 'balsam']"
15510,Cyclopentanethiol,"InChI=1S/C5H10S/c6-5-3-1-2-4-5/h5-6H,1-4H2",C1CCC(C1)S,0,0,1,0,1,1,1,"['citrus', 'wine_like', 'garlic', 'onion', 'vegetable', 'egg', 'alliaceous', 'fatty', 'floral', 'earthy', 'woody', 'horseradish', 'fruity', 'celery', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
16296,Pentyl Benzoate,"InChI=1S/C12H16O2/c1-2-3-7-10-14-12(13)11-8-5-4-6-9-11/h4-6,8-9H,2-3,7,10H2,1H3",CCCCCOC(=O)C1=CC=CC=C1,0,0,0,0,1,1,0,"['amber', 'musky', 'floral', 'balsam', 'green']"
16299,Amyl salicylate,"InChI=1S/C12H16O3/c1-2-3-6-9-15-12(14)10-7-4-5-8-11(10)13/h4-5,7-8,13H,2-3,6,9H2,1H3",CCCCCOC(=O)C1=CC=CC=C1O,0,0,0,1,1,1,0,"['chocolate', 'herbal', 'floral', 'sweet', 'azalea', 'clover', 'green']"
17586,sec-Butyl ethyl ether,"InChI=1S/C6H14O/c1-4-6(3)7-5-2/h6H,4-5H2,1-3H3",CCC(C)OCC,0,0,0,0,1,0,1,"['floral', 'woody', 'berry']"
18938,"3,5,5-Trimethylhexan-1-ol","InChI=1S/C9H20O/c1-8(5-6-10)7-9(2,3)4/h8,10H,5-7H2,1-4H3",CC(CCO)CC(C)(C)C,0,0,0,0,1,1,0,"['floral', 'earthy', 'hay', 'straw', 'leaf', 'aldehydic', 'grassy', 'weedy', 'green']"
19089,(2-Methoxyethyl)benzene,"InChI=1S/C9H12O/c1-10-8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",COCCC1=CC=CC=C1,0,0,0,0,1,1,0,"['chrysanthemum', 'jasmin', 'rose', 'floral', 'metallic', 'green']"
20354,phenyl butyrate,"InChI=1S/C10H12O2/c1-2-6-10(11)12-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",CCCC(=O)OC1=CC=CC=C1,0,0,0,0,1,0,0,"['floral', 'sweet']"
21648,4-(4-Hydroxyphenyl)-2-butanone,"InChI=1S/C10H12O2/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-7,12H,2-3H2,1H3",CC(=O)CCC1=CC=C(C=C1)O,0,0,0,0,1,0,0,"['berry', 'jam', 'ripe', 'floral', 'sweet', 'raspberry']"
22556,2-Dodecanone,"InChI=1S/C12H24O/c1-3-4-5-6-7-8-9-10-11-12(2)13/h3-11H2,1-2H3",CCCCCCCCCCC(=O)C,0,0,1,0,1,0,0,"['floral', 'citrus', 'orange', 'fruity']"
24116,Allyl Anthranilate,"InChI=1S/C10H11NO2/c1-2-7-13-10(12)8-5-3-4-6-9(8)11/h2-6H,1,7,11H2",C=CCOC(=O)C1=CC=CC=C1N,0,0,0,0,1,1,0,"['floral', 'grape', 'leaf', 'green']"
24433,Butyl Anthranilate,"InChI=1S/C11H15NO2/c1-2-3-8-14-11(13)9-6-4-5-7-10(9)12/h4-7H,2-3,8,12H2,1H3",CCCCOC(=O)C1=CC=CC=C1N,0,0,1,0,1,0,0,"['berry', 'powdery', 'wine', 'grape', 'floral', 'sweet', 'plum', 'fruity', 'petitgrain']"
24515,Isobutyl Anthranilate,"InChI=1S/C11H15NO2/c1-8(2)7-14-11(13)9-5-3-4-6-10(9)12/h3-6,8H,7,12H2,1-2H3",CC(C)COC(=O)C1=CC=CC=C1N,0,0,1,0,1,0,0,"['berry', 'grape', 'floral', 'sweet', 'fruity']"
24834,4-Ethoxybenzaldehyde,"InChI=1S/C9H10O2/c1-2-11-9-5-3-8(7-10)4-6-9/h3-7H,2H2,1H3",CCOC1=CC=C(C=C1)C=O,0,0,0,0,1,0,0,"['floral', 'anisic', 'sweet', 'spicy']"
24915,10094-34-5,"InChI=1S/C14H20O2/c1-4-8-13(15)16-14(2,3)11-12-9-6-5-7-10-12/h5-7,9-10H,4,8,11H2,1-3H3",CCCC(=O)OC(C)(C)CC1=CC=CC=C1,0,0,1,1,1,1,0,"['prune', 'herbal', 'floral', 'plum', 'fruity', 'green']"
26396,14049-11-7,"InChI=1S/C10H18O2/c1-5-10(4)7-6-8(11)9(2,3)12-10/h5,8,11H,1,6-7H2,2-4H3",CC1(C(CCC(O1)(C)C=C)O)C,0,0,0,0,1,0,0,"['floral', 'flower']"
27208,beta-Bisabolol,"InChI=1S/C15H26O/c1-12(2)6-5-7-14(4)15(16)10-8-13(3)9-11-15/h6,8,14,16H,5,7,9-11H2,1-4H3",CC1=CCC(CC1)(C(C)CCC=C(C)C)O,0,0,0,1,1,0,0,"['lemon', 'citrus', 'herbal', 'fresh', 'floral', 'sweet', 'tangy', 'herb']"
28905,"2,3-Diethyl-5-Methylpyrazine","InChI=1S/C9H14N2/c1-4-8-9(5-2)11-7(3)6-10-8/h6H,4-5H2,1-3H3",CCC1=NC=C(N=C1CC)C,0,0,1,0,1,1,1,"['roast', 'citrus', 'hazelnut', 'roasted', 'wine_like', 'potato', 'vegetable', 'meat', 'fatty', 'floral', 'earthy', 'woody', 'musty', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
29096,Dihydromyrcenol,"InChI=1S/C10H20O/c1-5-9(2)7-6-8-10(3,4)11/h5,9,11H,1,6-8H2,2-4H3",CC(CCCC(C)(C)O)C=C,0,0,0,0,1,0,0,"['tart lime', 'citrus', 'lime', 'fresh', 'floral', 'clean', 'cologne', 'weedy']"
30248,Dihydrocarvyl acetate,"InChI=1S/C12H20O2/c1-8(2)11-6-5-9(3)12(7-11)14-10(4)13/h9,11-12H,1,5-7H2,2-4H3",CC1CCC(CC1OC(=O)C)C(=C)C,0,0,0,0,1,0,0,"['mint', 'cuminseed', 'rose', 'floral', 'sweet', 'minty', 'medicine', 'medicinal', 'camphor']"
