pubchem_id,common_name,inchi,smile,sulfur,bitter,fruity,herbal,floral,green,woody,flavor_profile
7175,Propyl 4-hydroxybenzoate,"InChI=1S/C10H12O3/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6,11H,2,7H2,1H3",CCCOC(=O)C1=CC=C(C=C1)O,0,0,0,0,0,0,1,"['burnt', 'smoky', 'sweet', 'woody', 'hawthorn']"
7304,1-Methyl-1H-pyrrole,"InChI=1S/C5H7N/c1-6-4-2-3-5-6/h2-5H,1H3",CN1C=CC=C1,0,0,0,1,0,0,1,"['smoky', 'powerful', 'herbal', 'woody']"
7362,2-Furaldehyde,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,C1=COC(=C1)C=O,0,0,0,0,0,0,1,"['fragrant', 'bread', 'woody', 'sweet', 'baked', 'almond']"
7460,Alpha-Phellandrene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4-6,8,10H,7H2,1-3H3",CC1=CCC(C=C1)C(C)C,0,0,0,1,0,1,1,"['mint', 'citrus', 'peppery', 'spice', 'herbal', 'turpentine', 'woody', 'terpene', 'green']"
7461,Gamma-Terpinene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,7-8H,5-6H2,1-3H3",CC1=CCC(=CC1)C(C)C,0,1,0,1,0,0,1,"['lemon', 'gasoline', 'tropical', 'terpene', 'turpentine', 'herbal', 'woody', 'bitter', 'oily', 'lime']"
7462,Alpha-Terpinene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,6,8H,5,7H2,1-3H3",CC1=CC=C(CC1)C(C)C,0,1,0,1,0,0,1,"['lemon', 'citrus', 'terpene', 'medicinal', 'herbal', 'woody', 'bitter', 'camphoraceous']"
7463,P-Cymene,"InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H3",CC1=CC=C(C=C1)C(C)C,0,0,0,0,0,0,1,"['solvent', 'citrus', 'spice', 'gasoline', 'fresh', 'woody', 'terpene']"
7465,4-Isopropylphenol,"InChI=1S/C9H12O/c1-7(2)8-3-5-9(10)6-4-8/h3-7,10H,1-2H3",CC(C)C1=CC=C(C=C1)O,0,0,0,0,0,0,1,"['woody', 'medicinal', 'spicy', 'warm']"
7520,Thioanisole,"InChI=1S/C7H8S/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",CSC1=CC=CC=C1,0,0,0,0,0,0,1,"['solvent', 'toluene', 'woody', 'spicy']"
7599,4-Methoxybenzyl phenylacetate,"InChI=1S/C16H16O3/c1-18-15-9-7-14(8-10-15)12-19-16(17)11-13-5-3-2-4-6-13/h2-10H,11-12H2,1H3",COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,0,0,0,0,0,0,1,"['woody', 'anise', 'honey', 'balsam']"
7733,Isobutyl furfurylacetate,"InChI=1S/C11H16O3/c1-9(2)8-14-11(12)6-5-10-4-3-7-13-10/h3-4,7,9H,5-6,8H2,1-2H3",CC(C)COC(=O)CCC1=CC=CO1,0,0,1,0,1,0,1,"['pineapple', 'floral', 'woody', 'sweet', 'fruity']"
7895,2-Pentanone,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(=O)C,0,0,1,0,0,0,1,"['potato', 'alcohol', 'ether', 'ethereal', 'wine', 'banana', 'fishy', 'fruit', 'sweet', 'woody', 'fruity']"
7921,gamma-Valerolactone,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",CC1CCC(=O)O1,0,0,0,1,0,0,1,"['tobacco', 'warm', 'herbal', 'cocoa', 'sweet', 'woody']"
7937,"2,6-Dimethylpyridine","InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3",CC1=NC(=CC=C1)C,0,0,0,0,0,0,1,"['bready', 'oily', 'woody', 'cocoa', 'nutty', 'amine']"
8051,2-Heptanone,"InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3",CCCCCC(=O)C,0,0,1,1,0,0,1,"['coconut', 'soap', 'herbal', 'sweet', 'woody', 'fruity', 'spicy', 'cinnamon']"
8093,Octan-2-one,"InChI=1S/C8H16O/c1-3-4-5-6-7-8(2)9/h3-7H2,1-2H3",CCCCCCC(=O)C,0,1,0,1,0,0,1,"['natural', 'earthy', 'gasoline', 'weedy', 'herbal', 'woody', 'bitter', 'soap']"
8129,1-Heptanol,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",CCCCCCCO,0,0,0,1,0,1,1,"['leafy', 'coconut', 'herbal', 'peony', 'strawberry', 'chemical', 'musty', 'sweet', 'woody', 'violet', 'green']"
8159,Heptyl acetate,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-11-9(2)10/h3-8H2,1-2H3",CCCCCCCOC(=O)C,0,0,1,0,0,1,1,"['apricot', 'fresh', 'ripe', 'fruit', 'woody', 'rum', 'pear', 'green']"
8294,Linalyl Acetate,"InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3",CC(=CCCC(C)(C=C)OC(=O)C)C,0,0,1,0,0,1,1,"['citrus', 'fruit', 'sweet', 'woody', 'bergamot', 'lavender', 'green']"
8347,Vetiveryl acetate,"InChI=1S/C17H26O2/c1-10(2)14-8-16-11(3)6-15(19-13(5)18)7-12(4)17(16)9-14/h6,12,15-17H,7-9H2,1-5H3",CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,0,0,0,0,0,0,1,"['powdery', 'sandal', 'root', 'vetiver', 'woody', 'sweet', 'dry']"
8419,"3,4-Dimethoxybenzaldehyde","InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3",COC1=C(C=C(C=C1)C=O)OC,0,0,0,0,0,0,1,"['caramel', 'vanilla', 'creamy', 'sweet', 'woody', 'cherry', 'minty']"
8655,Syringaldehyde,"InChI=1S/C9H10O4/c1-12-7-3-6(5-10)4-8(13-2)9(7)11/h3-5,11H,1-2H3",COC1=CC(=CC(=C1O)OC)C=O,0,0,0,0,0,0,1,"['mild', 'sweet', 'woody', 'tonka', 'plastic']"
8748,Beta-Terpineol,"InChI=1S/C10H18O/c1-8(2)9-4-6-10(3,11)7-5-9/h9,11H,1,4-7H2,2-3H3",CC(=C)C1CCC(CC1)(C)O,0,0,0,0,0,0,1,"['must', 'earthy', 'pungent', 'woody']"
9017,Citronellyl acetate,"InChI=1S/C12H22O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,11H,5,7-9H2,1-4H3",CC(CCC=C(C)C)CCOC(=O)C,0,0,1,0,1,1,1,"['lemon', 'citrus', 'rose', 'floral', 'fruit', 'woody', 'fruity', 'tropical', 'dust', 'green']"
9589,3-Acetylpyridine,"InChI=1S/C7H7NO/c1-6(9)7-3-2-4-8-5-7/h2-5H,1H3",CC(=O)C1=CN=CC=C1,0,0,0,0,0,0,1,"['dry', 'sweet', 'woody', 'hawthorn', 'nutty', 'popcorn', 'phenolic']"
10231,Dillapiole,"InChI=1S/C12H14O4/c1-4-5-8-6-9-11(16-7-15-9)12(14-3)10(8)13-2/h4,6H,1,5,7H2,2-3H3",COC1=C(C2=C(C=C1CC=C)OCO2)OC,0,0,0,0,0,0,1,"['wood', 'spice']"
10353,p-MENTHAN-8-OL,"InChI=1S/C10H20O/c1-8-4-6-9(7-5-8)10(2,3)11/h8-9,11H,4-7H2,1-3H3",CC1CCC(CC1)C(C)(C)O,0,0,0,0,0,0,1,"['lime', 'woody', 'sweet', 'pine', 'terpenic']"
10364,Carvacrol,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4-7,11H,1-3H3",CC1=C(C=C(C=C1)C(C)C)O,0,0,0,0,0,0,1,"['woody', 'thymol', 'spice', 'camphor']"
10408,"6,10,14-Trimethylpentadecan-2-one","InChI=1S/C18H36O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h15-17H,6-14H2,1-5H3",CC(C)CCCC(C)CCCC(C)CCCC(=O)C,0,0,0,1,0,0,1,"['jasmin', 'herbal', 'fat', 'oily', 'woody', 'celery']"
10534,"Bicyclo[2.2.1]heptane, 2-methyl-3-methylene-2-(4-methyl-3-pentenyl)-, (1S-exo)-","InChI=1S/C15H24/c1-11(2)6-5-9-15(4)12(3)13-7-8-14(15)10-13/h6,13-14H,3,5,7-10H2,1-2,4H3",CC(=CCCC1(C2CCC(C2)C1=C)C)C,0,0,0,0,0,0,1,['woody']
10582,Myrtenol,"InChI=1S/C10H16O/c1-10(2)8-4-3-7(6-11)9(10)5-8/h3,8-9,11H,4-6H2,1-2H3",CC1(C2CC=C(C1C2)CO)C,0,0,0,0,0,0,1,"['mint', 'medical', 'woody', 'sweet', 'balsam', 'pine']"
10823,3-Ethylpyridine,"InChI=1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3",CCC1=CN=CC=C1,0,0,1,0,1,1,1,"['caramel', 'citrus', 'tobacco', 'wine_like', 'smoky', 'vegetable', 'leather', 'oakmoss', 'fatty', 'floral', 'musty', 'woody', 'earthy', 'fruity', 'peanut', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
11230,Terpinen-4-ol,"InChI=1S/C10H18O/c1-8(2)10(11)6-4-9(3)5-7-10/h4,8,11H,5-7H2,1-3H3",CC1=CCC(CC1)(C(C)C)O,0,0,0,0,0,0,1,"['must', 'pepper', 'turpentine', 'musty', 'woody', 'sweet', 'nutmeg', 'earth']"
11463,Terpinolene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4H,5-7H2,1-3H3",CC1=CCC(=C(C)C)CC1,0,0,0,0,0,0,1,"['citrus', 'fresh', 'sweet', 'woody', 'pine', 'plastic']"
11468,1-Terpineol,"InChI=1S/C10H18O/c1-8(2)9-4-6-10(3,11)7-5-9/h4,8,11H,5-7H2,1-3H3",CC(C)C1=CCC(CC1)(C)O,0,0,0,0,0,0,1,"['must', 'woody', 'musty', 'dry']"
11527,3-Octanol,"InChI=1S/C8H18O/c1-3-5-6-7-8(9)4-2/h8-9H,3-7H2,1-2H3",CCCCCC(CC)O,0,0,0,1,0,0,1,"['citrus', 'nut', 'moss', 'herbal', 'earthy', 'woody', 'melon', 'minty', 'mushroom', 'spicy']"
11613,Butyl isothiocyanate,"InChI=1S/C5H9NS/c1-2-3-4-6-5-7/h2-4H2,1H3",CCCCN=C=S,0,0,1,0,0,1,1,"['sulfur', 'citrus', 'wine_like', 'vegetable', 'sulfury', 'fatty', 'floral', 'earthy', 'woody', 'pungent', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
12230,Ethyl methyl sulfide,"InChI=1S/C3H8S/c1-3-4-2/h3H2,1-2H3",CCSC,0,0,1,0,0,1,1,"['sulfur', 'garlic', 'vegetable', 'sulfury', 'fatty', 'earthy', 'woody', 'nutty', 'wine_like', 'meaty', 'spicy', 'citrus', 'sulfurous', 'coffee', 'herbaceous', 'green', 'cabbage', 'pyridine', 'tomato', 'fishy', 'floral', 'fruity']"
12232,Dimethyl disulfide,InChI=1S/C2H6S2/c1-3-4-2/h1-2H3,CSSC,0,0,1,0,0,1,1,"['citrus', 'cabbage', 'sulfurous', 'putrid', 'wine_like', 'onion', 'vegetable', 'fatty', 'floral', 'earthy', 'woody', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
12530,Tridecanoic Acid,"InChI=1S/C13H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h2-12H2,1H3,(H,14,15)",CCCCCCCCCCCCC(=O)O,0,0,0,0,0,0,1,"['woody', 'waxy']"
12578,4'-Isopropylacetophenone,"InChI=1S/C11H14O/c1-8(2)10-4-6-11(7-5-10)9(3)12/h4-8H,1-3H3",CC(C)C1=CC=C(C=C1)C(=O)C,0,0,0,1,0,0,1,"['woody', 'herbal', 'spicy']"
14104,Thymol methyl ether,"InChI=1S/C11H16O/c1-8(2)10-6-5-9(3)7-11(10)12-4/h5-8H,1-4H3",CC1=CC(=C(C=C1)C(C)C)OC,0,0,0,0,0,0,1,"['smoky', 'woody', 'burnt']"
14235,Myrcenyl acetate,"InChI=1S/C12H20O2/c1-6-10(2)8-7-9-12(4,5)14-11(3)13/h6H,1-2,7-9H2,3-5H3",CC(=O)OC(C)(C)CCCC(=C)C=C,0,0,0,0,1,0,1,"['citrus', 'floral', 'woody', 'nutmeg', 'bergamot', 'lavender']"
14328,"3',4'-Dimethoxyacetophenone","InChI=1S/C10H12O3/c1-7(11)8-4-5-9(12-2)10(6-8)13-3/h4-6H,1-3H3",CC(=O)C1=CC(=C(C=C1)OC)OC,0,0,0,0,1,0,1,"['floral', 'sweet', 'woody']"
14525,Fenchone,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3",CC1(C2CCC(C2)(C1=O)C)C,0,1,0,1,0,0,1,"['earthy', 'cedarleaf', 'camphor', 'thuja', 'herbal', 'woody', 'bitter']"
14896,Beta-Pinene,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3",CC1(C2CCC(=C)C1C2)C,0,0,0,0,0,1,1,"['resinous', 'resin', 'turpentine', 'green', 'hay', 'woody', 'pine', 'dry']"
15094,"7-methyl-4-methylidene-1-propan-2-yl-2,3,4a,5,6,8a-hexahydro-1H-naphthalene","InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13-15H,4-8H2,1-3H3",CC1=CC2C(CC1)C(=C)CCC2C(C)C,0,0,0,1,0,0,1,"['spice', 'herbal', 'woody', 'wood', 'herb']"
15406,Fenchol,"InChI=1S/C10H18O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7-8,11H,4-6H2,1-3H3",CC1(C2CCC(C2)(C1O)C)C,0,1,0,0,0,0,1,"['dry', 'lemon', 'borneol', 'sweet', 'pine', 'camphor', 'woody', 'bitter']"
15510,Cyclopentanethiol,"InChI=1S/C5H10S/c6-5-3-1-2-4-5/h5-6H,1-4H2",C1CCC(C1)S,0,0,1,0,1,1,1,"['citrus', 'wine_like', 'garlic', 'onion', 'vegetable', 'egg', 'alliaceous', 'fatty', 'floral', 'earthy', 'woody', 'horseradish', 'fruity', 'celery', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
17586,sec-Butyl ethyl ether,"InChI=1S/C6H14O/c1-4-6(3)7-5-2/h6H,4-5H2,1-3H3",CCC(C)OCC,0,0,0,0,1,0,1,"['floral', 'woody', 'berry']"
17868,3-Thujene,"InChI=1S/C10H16/c1-7(2)10-5-4-8(3)9(10)6-10/h4,7,9H,5-6H2,1-3H3",CC1=CCC2(C1C2)C(C)C,0,0,0,0,0,1,1,"['wood', 'woody', 'herb', 'green']"
18818,Sabinene,"InChI=1S/C10H16/c1-7(2)10-5-4-8(3)9(10)6-10/h7,9H,3-6H2,1-2H3",CC(C)C12CCC(=C)C1C2,0,0,0,0,0,0,1,"['citrus', 'spice', 'pepper', 'turpentine', 'woody', 'terpene', 'wood', 'pine']"
20083,Octan-2-ol,"InChI=1S/C8H18O/c1-3-4-5-6-7-8(2)9/h8-9H,3-7H2,1-2H3",CCCCCCC(C)O,0,0,0,1,0,1,1,"['fat', 'herbal', 'fresh', 'earthy', 'woody', 'mushroom', 'spicy', 'green']"
20487,Octahydrocoumarin,"InChI=1S/C9H14O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h7-8H,1-6H2",C1CCC2C(C1)CCC(=O)O2,0,0,0,1,0,0,1,"['coumarin', 'herbal', 'sweet', 'woody', 'tonka']"
20797,4674-50-4,"InChI=1S/C15H22O/c1-10(2)12-5-6-13-8-14(16)7-11(3)15(13,4)9-12/h8,11-12H,1,5-7,9H2,2-4H3",CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,0,0,0,0,0,0,1,"['grapefruit peel', 'citrus', 'gardenia', 'woody', 'grapefruit']"
22311,Dipentene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3",CC1=CCC(CC1)C(=C)C,0,0,0,1,0,0,1,"['lemon', 'citrus', 'orange', 'herbal', 'woody', 'terpene', 'citric', 'camphor']"
23235,Hexyl benzoate,"InChI=1S/C13H18O2/c1-2-3-4-8-11-15-13(14)12-9-6-5-7-10-12/h5-7,9-10H,2-4,8,11H2,1H3",CCCCCCOC(=O)C1=CC=CC=C1,0,0,0,0,0,0,1,"['fresh', 'sappy', 'woody', 'clean', 'balsam']"
23535,Linalyl Anthranilate,"InChI=1S/C17H23NO2/c1-5-17(4,12-8-9-13(2)3)20-16(19)14-10-6-7-11-15(14)18/h5-7,9-11H,1,8,12,18H2,2-4H3",CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1N)C,0,0,0,1,0,0,1,"['orange', 'gardenia', 'herbal', 'linalool', 'fresh', 'woody', 'blossom']"
24585,p-Menth-8-en-3-ol,"InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h8-11H,1,4-6H2,2-3H3",CC1CCC(C(C1)O)C(=C)C,0,0,0,1,0,1,1,"['cooling', 'herbal', 'woody', 'minty', 'grassy', 'medicinal', 'green']"
24835,Eugenyl Formate,"InChI=1S/C11H12O3/c1-3-4-9-5-6-10(14-8-12)11(7-9)13-2/h3,5-8H,1,4H2,2H3",COC1=C(C=CC(=C1)CC=C)OC=O,0,0,0,0,0,0,1,"['orris', 'dry', 'woody', 'warm']"
26331,2-Ethylpyrazine,"InChI=1S/C6H8N2/c1-2-6-5-7-3-4-8-6/h3-5H,2H2,1H3",CCC1=NC=CN=C1,0,1,0,0,0,0,1,"['butter', 'peanut', 'musty', 'cocoa', 'nutty', 'wood', 'roasted', 'woody', 'bitter', 'peanut butter']"
27209,"4,4,7a-Trimethyl-5,6,7,7a-tetrahydrobenzofuran-2(4H)-one","InChI=1S/C11H16O2/c1-10(2)5-4-6-11(3)8(10)7-9(12)13-11/h7H,4-6H2,1-3H3",CC1(CCCC2(C1=CC(=O)O2)C)C,0,0,0,0,0,0,1,"['red fruit', 'coumarin', 'woody', 'musk', 'ripe apricot']"
28905,"2,3-Diethyl-5-Methylpyrazine","InChI=1S/C9H14N2/c1-4-8-9(5-2)11-7(3)6-10-8/h6H,4-5H2,1-3H3",CCC1=NC=C(N=C1CC)C,0,0,1,0,1,1,1,"['roast', 'citrus', 'hazelnut', 'roasted', 'wine_like', 'potato', 'vegetable', 'meat', 'fatty', 'floral', 'earthy', 'woody', 'musty', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
31211,Vanillylacetone,"InChI=1S/C11H14O3/c1-8(12)3-4-9-5-6-10(13)11(7-9)14-2/h5-7,13H,3-4H2,1-2H3",CC(=O)CCC1=CC(=C(C=C1)O)OC,0,0,0,0,0,0,1,"['vanilla', 'clove', 'animal', 'sweet', 'ginger', 'woody', 'spicy', 'phenolic']"
31252,"2,5-Dimethylpyrazine","InChI=1S/C6H8N2/c1-5-3-8-6(2)4-7-5/h3-4H,1-2H3",CC1=CN=C(C=N1)C,0,0,0,0,0,0,1,"['roast beef', 'roasted nuts', 'grass', 'medical', 'cocoa', 'woody', 'medicine', 'roasted nut', 'medicinal']"
31492,"2,4,5-Trimethyl-3-Oxazoline","InChI=1S/C6H11NO/c1-4-5(2)8-6(3)7-4/h5-6H,1-3H3",CC1C(=NC(O1)C)C,0,0,0,0,0,1,1,"['caramel', 'musty', 'wood', 'nutty', 'green']"
60990,4-Methylhydratropaldehyde,"InChI=1S/C10H12O/c1-8-3-5-10(6-4-8)9(2)7-11/h3-7,9H,1-2H3",CC1=CC=C(C=C1)C(C)C=O,0,0,0,1,1,1,1,"['powdery', 'herbal', 'floral', 'sweet', 'woody', 'green']"
