pubchem_id,common_name,inchi,smile,sulfur,bitter,fruity,herbal,floral,green,woody,flavor_profile
7531,2-Methyl-1-phenyl-2-propanol,"InChI=1S/C10H14O/c1-10(2,11)8-9-6-4-3-5-7-9/h3-7,11H,8H2,1-2H3",CC(C)(CC1=CC=CC=C1)O,0,0,0,0,0,1,0,"['rhubarb', 'rose', 'green', 'cortex', 'clean', 'floral', 'bitter', 'oily']"
7583,Diphenyl oxide,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,C1=CC=C(C=C1)OC2=CC=CC=C2,0,0,0,0,0,1,0,"['geranium', 'phenolic', 'green', 'leaf']"
7632,2-Methyl-4-phenyl-2-butanol,"InChI=1S/C11H16O/c1-11(2,12)9-8-10-6-4-3-5-7-10/h3-7,12H,8-9H2,1-2H3",CC(C)(CCC1=CC=CC=C1)O,0,0,0,0,0,1,0,"['rose', 'linalool', 'fresh', 'lily', 'clean', 'violet', 'green']"
7633,Dmpec acetate,"InChI=1S/C13H18O2/c1-11(14)15-13(2,3)10-9-12-7-5-4-6-8-12/h4-8H,9-10H2,1-3H3",CC(=O)OC(C)(C)CCC1=CC=CC=C1,0,0,0,0,0,1,0,"['leafy', 'rose', 'narcissus', 'sweet', 'balsam', 'deep', 'green']"
7685,p-Tolyl isobutyrate,"InChI=1S/C11H14O2/c1-8(2)11(12)13-10-6-4-9(3)5-7-10/h4-8H,1-3H3",CC1=CC=C(C=C1)OC(=O)C(C)C,0,0,1,0,1,1,0,"['animal', 'narcissus', 'floral', 'lily', 'fruity', 'green']"
7707,3-Phenylpropanal,"InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,8H,4,7H2",C1=CC=C(C=C1)CCC=O,0,0,0,0,0,1,0,"['chocolate', 'cortex', 'clove', 'foliage', 'strawberry', 'fresh', 'green', 'honey', 'balsam', 'leaf', 'hyacinth', 'storax', 'cinnamon']"
7711,2-Phenylethyl formate,"InChI=1S/C9H10O2/c10-8-11-7-6-9-4-2-1-3-5-9/h1-5,8H,6-7H2",C1=CC=C(C=C1)CCOC=O,0,1,0,1,0,1,0,"['hyacinth', 'rose', 'green', 'herbal', 'watercress', 'bitter']"
7720,2-Ethylhexan-1-ol,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3",CCCCC(CC)CO,0,0,0,0,1,1,0,"['citrus', 'rose', 'fresh', 'floral', 'oily', 'sweet', 'green']"
7755,3-Methylvaleric acid,"InChI=1S/C6H12O2/c1-3-5(2)4-6(7)8/h5H,3-4H2,1-2H3,(H,7,8)",CCC(C)CC(=O)O,0,0,1,0,0,1,0,"['cheesy', 'sweaty', 'acidic', 'sharp', 'animal', 'fruity', 'green']"
7757,Methyl Acetoacetate,"InChI=1S/C5H8O3/c1-4(6)3-5(7)8-2/h3H2,1-2H3",CC(=O)CC(=O)OC,0,0,1,0,0,1,0,"['citrus', 'fruity', 'fresh', 'green']"
7761,Diethyl Malonate,"InChI=1S/C7H12O4/c1-3-10-6(8)5-7(9)11-4-2/h3-5H2,1-2H3",CCOC(=O)CC(=O)OCC,0,0,1,0,0,1,0,"['apple', 'sweet', 'fruity', 'green']"
7765,Acetal,"InChI=1S/C6H14O2/c1-4-7-6(3)8-5-2/h6H,4-5H2,1-3H3",CCOC(C)OCC,0,0,1,0,0,1,0,"['cream', 'nut', 'tart', 'ether', 'vegetable', 'earthy', 'fruit', 'sweet', 'honey', 'green']"
7775,Isobutyl hexanoate,"InChI=1S/C10H20O2/c1-4-5-6-7-10(11)12-8-9(2)3/h9H,4-8H2,1-3H3",CCCCCC(=O)OCC(C)C,0,0,1,0,0,1,0,"['peach', 'pineapple', 'sweet', 'fruity', 'tropical', 'green']"
7792,"3,7-Dimethyl-1-octanol","InChI=1S/C10H22O/c1-9(2)5-4-6-10(3)7-8-11/h9-11H,4-8H2,1-3H3",CC(C)CCCC(C)CCO,0,1,0,0,0,1,0,"['waxy', 'citrus', 'aldehydic', 'musty', 'green', 'soapy', 'bitter', 'leathery']"
7795,Isoamyl butyrate,"InChI=1S/C9H18O2/c1-4-5-9(10)11-7-6-8(2)3/h8H,4-7H2,1-3H3",CCCC(=O)OCCC(C)C,0,0,1,0,0,1,0,"['hop_oil', 'apricot', 'whiskey', 'banana', 'tropica', 'papaya', 'melon', 'fruity', 'pear', 'green']"
7802,3-Heptanone,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3-6H2,1-2H3",CCCCC(=O)CC,0,0,1,0,0,1,0,"['fatty', 'powerful', 'fruity', 'green']"
7820,Dimethyl Succinate,"InChI=1S/C6H10O4/c1-9-5(7)3-4-6(8)10-2/h3-4H2,1-2H3",COC(=O)CCC(=O)OC,0,0,1,0,1,1,0,"['floral', 'sweet', 'fruity', 'green']"
7826,Methyl Heptanoate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-8(9)10-2/h3-7H2,1-2H3",CCCCCCC(=O)OC,0,0,1,0,1,1,0,"['berry', 'waxy', 'floral', 'fruit', 'sweet', 'orris', 'green']"
7888,Hydroxycitronellal,"InChI=1S/C10H20O2/c1-9(6-8-11)5-4-7-10(2,3)12/h8-9,12H,4-7H2,1-3H3",CC(CCCC(C)(C)O)CC=O,0,0,0,0,1,1,0,"['waxy', 'floral', 'lily', 'sweet', 'tropical', 'melon', 'green']"
7909,4-Methyl-2-pentanone,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",CC(C)CC(=O)C,0,0,1,1,0,1,0,"['solvent', 'spice', 'herbal', 'sharp', 'fruity', 'dairy', 'green']"
7958,"2,6-Dimethyl-4-heptanone","InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",CC(C)CC(=O)CC(C)C,0,0,1,0,0,1,0,"['pineapple', 'banana', 'fruity', 'metallic', 'green']"
7976,2-Methylpyrazine,"InChI=1S/C5H6N2/c1-5-4-6-2-3-7-5/h2-4H,1H3",CC1=NC=CN=C1,0,0,0,0,0,1,0,"['chocolate', 'roasted', 'cocoa', 'peanut', 'nutty', 'popcorn', 'green']"
7981,Butyl Isovalerate,"InChI=1S/C9H18O2/c1-4-5-6-11-9(10)7-8(2)3/h8H,4-7H2,1-3H3",CCCCOC(=O)CC(C)C,0,0,1,0,0,1,0,"['peach', 'apple', 'pineapple', 'fruit', 'sweet', 'pear', 'green']"
8025,Ethyl Formate,"InChI=1S/C3H6O2/c1-2-5-3-4/h3H,2H2,1H3",CCOC=O,0,1,0,0,0,1,0,"['alcohol', 'rose', 'pungent', 'cognac', 'green', 'ethereal', 'bitter']"
8052,Isopentyl formate,"InChI=1S/C6H12O2/c1-6(2)3-4-8-5-7/h5-6H,3-4H2,1-2H3",CC(C)CCOC=O,0,0,1,0,0,1,0,"['blackcurrant', 'ethereal', 'vinous', 'green', 'earthy', 'fruit', 'plum', 'dry']"
8073,Propyl Formate,"InChI=1S/C4H8O2/c1-2-3-6-4-5/h4H,2-3H2,1H3",CCCOC=O,0,1,1,0,0,1,0,"['rum', 'sweet', 'green', 'berry', 'ethereal', 'bitter', 'fruity']"
8091,Methyl octanoate,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-9(10)11-2/h3-8H2,1-2H3",CCCCCCCC(=O)OC,0,0,0,1,0,1,0,"['orange', 'vegetable', 'herbal', 'waxy', 'sweet', 'aldehydic', 'green']"
8092,Methyl 2-octynoate,"InChI=1S/C9H14O2/c1-3-4-5-6-7-8-9(10)11-2/h3-6H2,1-2H3",CCCCCC#CC(=O)OC,0,0,0,0,0,1,0,"['leafy', 'waxy', 'green', 'violet', 'cucumber']"
8103,1-Hexanol,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",CCCCCCO,0,0,1,0,0,1,0,"['oil', 'alcoholic', 'ethereal', 'resin', 'fusel', 'sweet', 'fruity', 'flower', 'green']"
8129,1-Heptanol,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",CCCCCCCO,0,0,0,1,0,1,1,"['leafy', 'coconut', 'herbal', 'peony', 'strawberry', 'chemical', 'musty', 'sweet', 'woody', 'violet', 'green']"
8130,Heptanal,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h7H,2-6H2,1H3",CCCCCCC=O,0,0,0,1,0,1,0,"['citrus', 'ozone', 'fat', 'herbal', 'fresh', 'wine-lee', 'rancid', 'fatty', 'aldehydic', 'green']"
8137,Methyl 2-nonynoate,"InChI=1S/C10H16O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-7H2,1-2H3",CCCCCCC#CC(=O)OC,0,0,0,0,1,1,0,"['floral', 'cucumber', 'melon', 'leaf', 'violet', 'green']"
8158,Nonanoic Acid,"InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)",CCCCCCCCC(=O)O,0,0,0,0,0,1,0,"['cultured dairy', 'fat', 'waxy', 'green', 'dirty', 'cheese']"
8159,Heptyl acetate,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-11-9(2)10/h3-8H2,1-2H3",CCCCCCCOC(=O)C,0,0,1,0,0,1,1,"['apricot', 'fresh', 'ripe', 'fruit', 'woody', 'rum', 'pear', 'green']"
8163,2-Undecanone,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3",CCCCCCCCCC(=O)C,0,0,1,0,1,1,0,"['orange', 'waxy', 'fresh', 'fatty', 'floral', 'iris', 'creamy', 'fruity', 'orris', 'green']"
8164,Octyl acetate,"InChI=1S/C10H20O2/c1-3-4-5-6-7-8-9-12-10(2)11/h3-9H2,1-2H3",CCCCCCCCOC(=O)C,0,0,0,1,0,1,0,"['herbal', 'waxy', 'earthy', 'mushroom', 'green']"
8169,Heptyl formate,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-10-8-9/h8H,2-7H2,1H3",CCCCCCCOC=O,0,0,0,1,1,1,0,"['apple', 'herbal', 'waxy', 'floral', 'cucumber', 'plum', 'green']"
8186,Undecanal,"InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h11H,2-10H2,1H3",CCCCCCCCCCC=O,0,0,0,0,1,1,0,"['oil', 'laundry', 'citrus', 'waxy', 'fresh', 'floral', 'fatty', 'sweet', 'pungent', 'aldehydic', 'soapy', 'green']"
8194,Dodecanal,"InChI=1S/C12H24O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h12H,2-11H2,1H3",CCCCCCCCCCCC=O,0,0,0,0,1,1,0,"['citrus', 'fat', 'waxy', 'floral', 'lily', 'aldehydic', 'soapy', 'green']"
8294,Linalyl Acetate,"InChI=1S/C12H20O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h6,8H,1,7,9H2,2-5H3",CC(=CCCC(C)(C=C)OC(=O)C)C,0,0,1,0,0,1,1,"['citrus', 'fruit', 'sweet', 'woody', 'bergamot', 'lavender', 'green']"
8432,1-Phenylethyl propionate,"InChI=1S/C11H14O2/c1-3-11(12)13-9(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3",CCC(=O)OC(C)C1=CC=CC=C1,0,0,0,0,1,1,0,"['gardenia', 'rose', 'fresh', 'floral', 'sweet', 'weedy', 'green']"
8815,Estragole,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",COC1=CC=C(C=C1)CC=C,0,0,0,1,0,1,0,"['licorice', 'spice', 'vanilla', 'alcohol', 'herbal', 'fennel', 'sassafrass', 'sweet', 'anise', 'minty', 'green']"
8834,Citronellyl propionate,"InChI=1S/C13H24O2/c1-5-13(14)15-10-9-12(4)8-6-7-11(2)3/h7,12H,5-6,8-10H2,1-4H3",CCC(=O)OCCC(C)CCC=C(C)C,0,0,1,0,0,1,0,"['neroli', 'waxy', 'rose', 'green', 'floral', 'bitter', 'fruity']"
8835,Citronellyl butyrate,"InChI=1S/C14H26O2/c1-5-7-14(15)16-11-10-13(4)9-6-8-12(2)3/h8,13H,5-7,9-11H2,1-4H3",CCCC(=O)OCCC(C)CCC=C(C)C,0,0,1,0,1,1,0,"['rose', 'waxy', 'floral', 'fruit', 'sweet', 'fruity', 'tropical', 'geranium', 'green']"
8857,Ethyl Acetate,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(=O)C,0,0,1,0,0,1,0,"['pineapple', 'ethereal', 'sweet', 'anise', 'fruity', 'balsam', 'weedy', 'green']"
8863,Hydroxycitronellal dimethyl acetal,"InChI=1S/C12H26O3/c1-10(9-11(14-4)15-5)7-6-8-12(2,3)13/h10-11,13H,6-9H2,1-5H3",CC(CCCC(C)(C)O)CC(OC)OC,0,0,0,0,0,1,0,"['lily', 'rose acetate', 'waxy', 'green']"
8868,ethyl acetoacetate,"InChI=1S/C6H10O3/c1-3-9-6(8)4-5(2)7/h3-4H2,1-2H3",CCOC(=O)CC(=O)C,0,0,1,0,0,1,0,"['apple', 'fresh', 'fatty', 'fruity', 'green']"
8908,Hexyl acetate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",CCCCCCOC(=O)C,0,1,1,0,0,1,0,"['apple', 'sweet', 'banana', 'fruit', 'green', 'herb', 'bitter', 'fruity']"
8914,1-Nonanol,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3",CCCCCCCCCO,0,0,0,0,0,1,0,"['fatty', 'dusty', 'rose', 'fat', 'floral', 'green', 'clean', 'wet', 'orange', 'fresh', 'bitter', 'oily']"
8918,Nonyl Acetate,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-13-11(2)12/h3-10H2,1-2H3",CCCCCCCCCOC(=O)C,0,1,1,0,0,1,0,"['waxy', 'gardenia', 'soapy', 'tropical', 'fruit', 'green', 'clean', 'sweet', 'bitter', 'fruity']"
9012,Dibenzyl disulfide,"InChI=1S/C14H14S2/c1-3-7-13(8-4-1)11-15-16-12-14-9-5-2-6-10-14/h1-10H,11-12H2",C1=CC=C(C=C1)CSSCC2=CC=CC=C2,0,0,0,0,0,1,0,"['caramel', 'burnt', 'smoky', 'earthy', 'green']"
9016,"1,4-Dimethoxybenzene","InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3",COC1=CC=C(C=C1)OC,0,1,0,0,0,1,0,"['sweet', 'fennel', 'bitter', 'green', 'new mown hay']"
9017,Citronellyl acetate,"InChI=1S/C12H22O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,11H,5,7-9H2,1-4H3",CC(CCC=C(C)C)CCOC(=O)C,0,0,1,0,1,1,1,"['lemon', 'citrus', 'rose', 'floral', 'fruit', 'woody', 'fruity', 'tropical', 'dust', 'green']"
9024,Dimethylbenzylcarbinyl acetate,"InChI=1S/C12H16O2/c1-10(13)14-12(2,3)9-11-7-5-4-6-8-11/h4-8H,9H2,1-3H3",CC(=O)OC(C)(C)CC1=CC=CC=C1,0,0,1,0,1,1,0,"['berry', 'powdery', 'rose', 'jasmin', 'floral', 'sweet', 'fruity', 'pear', 'green']"
9862,6-Methyl-5-Hepten-2-One,"InChI=1S/C8H14O/c1-7(2)5-4-6-8(3)9/h5H,4,6H2,1-3H3",CC(=CCCC(=O)C)C,0,1,0,0,0,1,0,"['pepper', 'apple', 'mushroom', 'citrus', 'musty', 'rubber', 'nutty', 'green', 'hazelnut', 'bitter', 'lemongrass']"
10106,"1,4-Cineole","InChI=1S/C10H18O/c1-8(2)10-6-4-9(3,11-10)5-7-10/h8H,4-7H2,1-3H3",CC(C)C12CCC(O1)(CC2)C,0,0,0,0,0,1,0,"['cooling', 'spice', 'green', 'terpene', 'minty', 'pine', 'camphor']"
10402,Citronellic acid,"InChI=1S/C10H18O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,9H,4,6-7H2,1-3H3,(H,11,12)",CC(CCC=C(C)C)CC(=O)O,0,0,0,0,1,1,0,"['smoky', 'fatty', 'floral', 'grassy', 'green']"
10407,(E)-.beta.-Farnesene,"InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9,12H,1,4,7-8,10-11H2,2-3,5H3",CC(=CCCC(=CCCC(=C)C=C)C)C,0,0,0,0,0,1,0,"['citrus', 'green']"
10795,"1,1-Dimethoxyethane","InChI=1S/C4H10O2/c1-4(5-2)6-3/h4H,1-3H3",CC(OC)OC,0,0,0,0,0,1,0,"['alcohol', 'ether', 'sharp', 'new mown hay', 'sweet', 'green']"
10819,Perilla alcohol,"InChI=1S/C10H16O/c1-8(2)10-5-3-9(7-11)4-6-10/h3,10-11H,1,4-7H2,2H3",CC(=C)C1CCC(=CC1)CO,0,0,0,0,0,1,0,"['fatty', 'terpineol', 'linalool', 'green']"
10823,3-Ethylpyridine,"InChI=1S/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3",CCC1=CN=CC=C1,0,0,1,0,1,1,1,"['caramel', 'citrus', 'tobacco', 'wine_like', 'smoky', 'vegetable', 'leather', 'oakmoss', 'fatty', 'floral', 'musty', 'woody', 'earthy', 'fruity', 'peanut', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
10869,Benzyl Methyl Ether,"InChI=1S/C8H10O/c1-9-7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",COCC1=CC=CC=C1,0,0,1,0,1,1,0,"['ethereal', 'floral', 'metal', 'fruity', 'hyacinth', 'ylang', 'green']"
10882,Ethyl pentanoate,"InChI=1S/C7H14O2/c1-3-5-6-7(8)9-4-2/h3-6H2,1-2H3",CCCCC(=O)OCC,0,0,1,0,0,1,0,"['yeast', 'apple', 'pineapple', 'fruit', 'sweet', 'fruity', 'tropical', 'green']"
10883,Ethyl Levulinate,"InChI=1S/C7H12O3/c1-3-10-7(9)5-4-6(2)8/h3-5H2,1-2H3",CCOC(=O)CCC(=O)C,0,0,1,0,1,1,0,"['berry', 'pineapple', 'floral', 'sweet', 'fruity', 'rhubarb', 'green']"
10886,Pentyl Hexanoate,"InChI=1S/C11H22O2/c1-3-5-7-9-11(12)13-10-8-6-4-2/h3-10H2,1-2H3",CCCCCC(=O)OCCCCC,0,0,1,0,0,1,0,"['apple', 'pineapple', 'fatty', 'estery', 'sweet', 'fruity', 'pear', 'green']"
10895,Isobutyl propionate,"InChI=1S/C7H14O2/c1-4-7(8)9-5-6(2)3/h6H,4-5H2,1-3H3",CCC(=O)OCC(C)C,0,1,1,0,0,1,0,"['banana', 'tutti frutti', 'sweet', 'fruity', 'green', 'bitter', 'ether']"
10931,"3,3-Dimethylacrylic acid","InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h3H,1-2H3,(H,6,7)",CC(=CC(=O)O)C,0,0,0,0,0,1,0,"['alcohol', 'dairy', 'phenolic', 'green']"
10976,2-Heptanol,"InChI=1S/C7H16O/c1-3-4-5-6-7(2)8/h7-8H,3-6H2,1-2H3",CCCCCC(C)O,0,0,1,1,0,1,0,"['lemon', 'mushroom', 'sweet', 'floral', 'green', 'herbal', 'fresh', 'grass', 'bitter', 'fruity']"
11002,Dibutyl sulfide,"InChI=1S/C8H18S/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",CCCCSCCCC,0,0,0,1,0,1,0,"['rose', 'herbal', 'violet-leaf', 'geranium', 'grassy', 'green']"
11126,2-Methylthiophene,"InChI=1S/C5H6S/c1-5-3-2-4-6-5/h2-4H,1H3",CC1=CC=CS1,1,0,0,0,0,1,0,"['sulfur', 'sulfurous', 'roasted', 'onion', 'alliaceous', 'green']"
11173,3-Methyl-2-Buten-1-Ol,"InChI=1S/C5H10O/c1-5(2)3-4-6/h3,6H,4H2,1-2H3",CC(=CCO)C,0,0,1,0,0,1,0,"['lavender', 'fruity', 'herb', 'green']"
11508,3-Methyl-1-Pentanol,"InChI=1S/C6H14O/c1-3-6(2)4-5-7/h6-7H,3-5H2,1-2H3",CCC(C)CCO,0,0,1,0,0,1,0,"['wine', 'fusel', 'cocoa', 'fruity', 'cognac', 'green']"
11514,Isobutyl Isovalerate,"InChI=1S/C9H18O2/c1-7(2)5-9(10)11-6-8(3)4/h7-8H,5-6H2,1-4H3",CC(C)CC(=O)OCC(C)C,0,0,1,0,0,1,0,"['apple', 'banana', 'sweet', 'fruity', 'raspberry', 'green']"
11613,Butyl isothiocyanate,"InChI=1S/C5H9NS/c1-2-3-4-6-5-7/h2-4H2,1H3",CCCCN=C=S,0,0,1,0,0,1,1,"['sulfur', 'citrus', 'wine_like', 'vegetable', 'sulfury', 'fatty', 'floral', 'earthy', 'woody', 'pungent', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
12020,1-Penten-3-Ol,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3,5-6H,1,4H2,2H3",CCC(C=C)O,0,1,1,0,0,1,0,"['butter', 'pungent', 'tropical', 'horseradish', 'green', 'vegetable', 'bitter', 'fruity']"
